session_id,user_id,session_date,source,device,page_views,session_duration
576,1760,2025-09-13,Organic,Tablet,1,500
577,1645,2025-09-13,Paid,Desktop,3,541
578,1258,2025-09-13,Paid,Desktop,1,288
579,352,2025-09-13,Organic,Desktop,3,103
580,1110,2025-09-13,Paid,Desktop,15,231
581,239,2025-09-13,Referral,Mobile,2,598
582,374,2025-09-13,Referral,Desktop,1,654
583,1693,2025-09-13,Organic,Tablet,14,712
584,1594,2025-09-13,Paid,Desktop,6,459
585,670,2025-09-13,Organic,Tablet,9,200
586,467,2025-09-13,Organic,Mobile,14,526
587,549,2025-09-13,Organic,Mobile,10,196
588,913,2025-09-13,Paid,Mobile,2,365
589,1521,2025-09-13,Paid,Desktop,8,59
590,443,2025-09-13,Organic,Desktop,10,637
591,1191,2025-09-13,Paid,Desktop,2,647
592,1482,2025-09-13,Organic,Desktop,3,426
593,1417,2025-09-13,Paid,Tablet,12,88
594,594,2025-09-13,Paid,Desktop,10,111
595,1503,2025-09-13,Paid,Mobile,14,35
596,1017,2025-09-13,Organic,Desktop,9,123
597,693,2025-09-13,Paid,Desktop,15,224
598,680,2025-09-13,Organic,Desktop,7,837
599,1595,2025-09-13,Paid,Mobile,13,70
600,1841,2025-09-13,Organic,Desktop,14,245
601,1323,2025-09-13,Paid,Mobile,6,458
602,1963,2025-09-13,Paid,Mobile,13,448
603,67,2025-09-13,Referral,Mobile,14,497
604,75,2025-09-13,Paid,Desktop,7,84
605,1440,2025-09-13,Paid,Mobile,9,880
606,1429,2025-09-13,Organic,Tablet,3,129
607,1997,2025-09-13,Organic,Desktop,5,41
608,1953,2025-09-13,Organic,Desktop,10,347
609,570,2025-09-13,Referral,Desktop,9,884
610,879,2025-09-13,Organic,Desktop,12,255
611,257,2025-09-13,Paid,Desktop,1,586
612,636,2025-09-13,Organic,Desktop,13,536
613,187,2025-09-13,Paid,Mobile,7,749
614,689,2025-09-13,Organic,Desktop,3,382
615,783,2025-09-13,Organic,Desktop,14,699
616,640,2025-09-13,Paid,Desktop,12,736
617,787,2025-09-13,Organic,Desktop,13,476
618,1036,2025-09-13,Paid,Mobile,10,782
619,1064,2025-09-13,Social,Mobile,4,275
620,1826,2025-09-13,Paid,Desktop,2,815
621,1178,2025-09-13,Organic,Mobile,8,166
622,739,2025-09-13,Organic,Mobile,10,705
623,1006,2025-09-13,Organic,Mobile,3,582
624,710,2025-09-13,Organic,Desktop,1,452
625,1140,2025-09-13,Paid,Mobile,1,328
626,1684,2025-09-13,Organic,Mobile,14,272
627,1577,2025-09-13,Social,Desktop,6,886
628,320,2025-09-13,Referral,Desktop,4,79
629,18,2025-09-13,Paid,Desktop,12,501
630,167,2025-09-13,Organic,Desktop,10,547
631,250,2025-09-13,Paid,Mobile,10,360
632,1615,2025-09-13,Social,Desktop,15,301
633,1928,2025-09-13,Organic,Mobile,3,568
634,367,2025-09-13,Organic,Mobile,3,122
635,187,2025-09-13,Social,Mobile,8,674
636,799,2025-09-13,Paid,Desktop,13,38
637,825,2025-09-13,Social,Desktop,11,787
638,1099,2025-09-13,Paid,Mobile,3,514
639,1808,2025-09-13,Social,Desktop,5,179
640,136,2025-09-13,Organic,Mobile,13,893
641,146,2025-09-13,Organic,Tablet,4,820
642,1367,2025-09-13,Referral,Mobile,14,290
643,561,2025-09-13,Paid,Desktop,13,511
644,1018,2025-09-13,Referral,Desktop,15,154
645,1778,2025-09-13,Paid,Desktop,6,605
646,670,2025-09-13,Organic,Mobile,4,519
647,1715,2025-09-13,Social,Mobile,11,657
648,370,2025-09-13,Paid,Mobile,14,421
649,636,2025-09-13,Organic,Tablet,15,144
650,616,2025-09-13,Social,Desktop,14,690
651,1830,2025-09-13,Paid,Mobile,2,522
652,562,2025-09-13,Paid,Desktop,12,177
653,659,2025-09-13,Organic,Mobile,9,763
654,1038,2025-09-13,Social,Mobile,12,498
655,695,2025-09-13,Paid,Desktop,5,553
656,1516,2025-09-13,Organic,Tablet,14,830
657,456,2025-09-13,Organic,Tablet,4,350
658,935,2025-09-13,Organic,Desktop,10,473
659,658,2025-09-13,Organic,Desktop,11,91
660,1677,2025-09-13,Paid,Desktop,12,251
661,1510,2025-09-13,Referral,Mobile,14,487
662,1900,2025-09-13,Paid,Desktop,15,94
663,192,2025-09-13,Organic,Desktop,2,869
664,1680,2025-09-13,Social,Desktop,9,880
665,1294,2025-09-13,Organic,Desktop,4,170
666,1693,2025-09-13,Paid,Desktop,2,730
667,725,2025-09-13,Organic,Desktop,4,78
668,1901,2025-09-13,Paid,Desktop,2,636
669,67,2025-09-13,Paid,Tablet,1,503
670,1629,2025-09-13,Organic,Mobile,6,162
671,664,2025-09-13,Organic,Desktop,12,655
672,1454,2025-09-13,Paid,Mobile,8,108
673,1397,2025-09-13,Paid,Mobile,10,341
674,1615,2025-09-13,Social,Desktop,9,234
675,329,2025-09-13,Organic,Desktop,3,659
676,1582,2025-09-13,Organic,Desktop,12,787
677,595,2025-09-13,Organic,Desktop,8,637
678,1533,2025-09-13,Organic,Desktop,11,213
679,210,2025-09-13,Social,Desktop,3,676
680,1981,2025-09-13,Referral,Mobile,2,146
681,42,2025-09-13,Paid,Mobile,12,596
682,1684,2025-09-13,Organic,Desktop,11,100
683,1466,2025-09-13,Organic,Tablet,7,426
684,266,2025-09-13,Paid,Desktop,2,699
685,1693,2025-09-13,Social,Mobile,8,761
686,1370,2025-09-13,Social,Mobile,8,749
687,214,2025-09-13,Paid,Mobile,3,407
688,398,2025-09-13,Organic,Mobile,14,562
689,1009,2025-09-13,Organic,Desktop,5,743
690,1852,2025-09-13,Paid,Mobile,1,763
691,1320,2025-09-13,Paid,Mobile,4,72
692,44,2025-09-13,Organic,Tablet,15,378
693,1892,2025-09-13,Paid,Desktop,9,890
694,1174,2025-09-13,Organic,Mobile,3,86
695,1409,2025-09-13,Organic,Tablet,12,608
696,1673,2025-09-13,Social,Mobile,11,886
697,138,2025-09-13,Referral,Desktop,1,352
698,481,2025-09-13,Organic,Mobile,10,178
699,1740,2025-09-13,Social,Mobile,2,403
700,858,2025-09-13,Referral,Tablet,3,765
701,231,2025-09-13,Organic,Mobile,10,390
702,1738,2025-09-13,Paid,Desktop,14,86
703,1582,2025-09-13,Paid,Desktop,12,504
704,1268,2025-09-13,Organic,Desktop,2,887
705,291,2025-09-13,Organic,Desktop,11,420
706,1479,2025-09-13,Social,Desktop,11,346
707,424,2025-09-13,Paid,Desktop,11,701
708,1121,2025-09-13,Organic,Mobile,6,516
709,1345,2025-09-13,Paid,Mobile,15,899
710,693,2025-09-13,Organic,Desktop,12,429
711,1610,2025-09-13,Social,Desktop,4,87
712,1202,2025-09-13,Social,Mobile,2,77
713,1969,2025-09-13,Paid,Mobile,2,777
714,499,2025-09-13,Paid,Desktop,7,751
715,137,2025-09-13,Organic,Desktop,13,630
716,1433,2025-09-13,Organic,Mobile,9,482
717,465,2025-09-13,Organic,Desktop,9,60
718,928,2025-09-13,Paid,Mobile,3,89
719,1708,2025-09-13,Social,Desktop,13,495
720,193,2025-09-13,Paid,Mobile,14,35
721,232,2025-09-13,Paid,Desktop,8,780
722,500,2025-09-13,Organic,Mobile,9,864
723,1521,2025-09-13,Social,Desktop,11,200
724,469,2025-09-13,Social,Mobile,14,364
725,431,2025-09-13,Social,Mobile,15,260
726,1102,2025-09-13,Organic,Mobile,15,308
727,407,2025-09-13,Paid,Mobile,9,713
728,1602,2025-09-13,Organic,Mobile,4,621
729,597,2025-09-13,Organic,Mobile,11,696
730,1784,2025-09-13,Organic,Desktop,3,366
731,787,2025-09-13,Organic,Desktop,10,571
732,1097,2025-09-13,Organic,Mobile,5,833
733,1029,2025-09-13,Organic,Desktop,2,205
734,1744,2025-09-13,Organic,Mobile,3,729
735,710,2025-09-13,Organic,Desktop,1,854
736,1921,2025-09-13,Organic,Mobile,3,387
737,2,2025-09-13,Organic,Desktop,12,550
738,50,2025-09-13,Referral,Desktop,4,401
739,1645,2025-09-13,Paid,Tablet,6,697
740,546,2025-09-13,Social,Mobile,6,131
741,1553,2025-09-13,Social,Desktop,12,600
742,1229,2025-09-13,Paid,Desktop,3,227
743,1123,2025-09-13,Referral,Tablet,15,591
744,29,2025-09-13,Social,Desktop,1,241
745,103,2025-09-13,Organic,Desktop,2,205
746,170,2025-09-13,Organic,Mobile,7,474
747,1185,2025-09-13,Referral,Desktop,5,442
748,30,2025-09-13,Referral,Desktop,7,836
749,177,2025-09-13,Organic,Mobile,5,622
750,1341,2025-09-13,Organic,Desktop,6,39
751,363,2025-09-13,Paid,Desktop,4,885
752,1358,2025-09-13,Paid,Mobile,13,600
753,1065,2025-09-13,Referral,Desktop,3,570
754,750,2025-09-13,Organic,Mobile,7,631
755,884,2025-09-13,Organic,Mobile,3,204
756,1529,2025-09-13,Referral,Desktop,9,765
757,1243,2025-09-13,Organic,Desktop,15,112
758,1209,2025-09-13,Paid,Desktop,3,395
759,1539,2025-09-13,Organic,Desktop,13,723
760,1514,2025-09-13,Social,Desktop,1,38
761,481,2025-09-13,Paid,Desktop,10,148
762,1199,2025-09-13,Paid,Desktop,8,374
763,38,2025-09-13,Paid,Tablet,9,859
764,70,2025-09-13,Organic,Tablet,7,95
765,1343,2025-09-13,Paid,Mobile,3,875
766,273,2025-09-13,Social,Desktop,15,74
767,1461,2025-09-13,Organic,Mobile,8,496
768,1929,2025-09-13,Paid,Desktop,15,661
769,1829,2025-09-13,Social,Tablet,11,482
770,741,2025-09-13,Paid,Desktop,8,325
771,979,2025-09-13,Paid,Desktop,11,813
772,1222,2025-09-13,Organic,Mobile,8,507
773,1307,2025-09-13,Paid,Desktop,5,893
774,1047,2025-09-13,Paid,Desktop,11,341
775,741,2025-09-13,Organic,Desktop,12,101
776,1128,2025-09-13,Paid,Desktop,12,42
777,372,2025-09-13,Referral,Mobile,5,512
778,108,2025-09-13,Paid,Desktop,13,613
779,807,2025-09-13,Referral,Desktop,10,279
780,901,2025-09-13,Paid,Desktop,1,246
781,341,2025-09-13,Organic,Desktop,4,517
782,59,2025-09-13,Social,Desktop,9,47
783,1768,2025-09-13,Paid,Desktop,5,356
784,211,2025-09-13,Organic,Mobile,8,789
785,1280,2025-09-13,Organic,Desktop,7,65
786,1711,2025-09-13,Paid,Desktop,10,257
787,1130,2025-09-13,Referral,Mobile,3,172
788,784,2025-09-13,Social,Mobile,6,166
789,1604,2025-09-13,Paid,Desktop,15,288
790,805,2025-09-13,Social,Mobile,8,519
791,656,2025-09-13,Paid,Tablet,14,758
792,688,2025-09-13,Paid,Desktop,6,84
793,1305,2025-09-13,Paid,Desktop,4,767
794,748,2025-09-13,Social,Desktop,13,381
795,459,2025-09-13,Organic,Mobile,14,537
796,517,2025-09-13,Paid,Tablet,8,892
797,238,2025-09-13,Social,Desktop,5,389
798,472,2025-09-13,Paid,Desktop,15,558
799,1900,2025-09-13,Organic,Mobile,1,837
800,596,2025-09-13,Organic,Desktop,15,296
801,173,2025-09-13,Referral,Mobile,3,204
802,432,2025-09-13,Organic,Desktop,7,353
803,110,2025-09-13,Referral,Mobile,3,259
804,622,2025-09-13,Referral,Mobile,7,747
805,1605,2025-09-13,Paid,Mobile,15,709
806,1157,2025-09-13,Organic,Mobile,4,271
807,1513,2025-09-13,Social,Tablet,2,475
808,976,2025-09-13,Organic,Mobile,2,44
809,1106,2025-09-13,Organic,Desktop,14,84
810,1040,2025-09-13,Social,Desktop,4,620
811,1225,2025-09-13,Paid,Desktop,11,203
812,691,2025-09-13,Social,Tablet,7,400
813,175,2025-09-13,Organic,Desktop,15,253
814,1914,2025-09-13,Paid,Mobile,15,648
815,828,2025-09-13,Organic,Desktop,15,312
816,286,2025-09-13,Social,Desktop,13,588
817,658,2025-09-13,Paid,Tablet,11,846
818,896,2025-09-13,Paid,Tablet,11,279
819,1527,2025-09-13,Organic,Mobile,7,521
820,809,2025-09-13,Organic,Mobile,9,52
821,1011,2025-09-13,Referral,Desktop,9,800
822,22,2025-09-13,Paid,Mobile,12,694
823,783,2025-09-13,Organic,Mobile,9,806
824,1269,2025-09-13,Paid,Mobile,1,478
825,1057,2025-09-13,Organic,Desktop,4,620
826,1744,2025-09-13,Referral,Desktop,4,545
827,1248,2025-09-13,Paid,Desktop,3,707
828,1765,2025-09-13,Organic,Desktop,1,54
829,1580,2025-09-13,Referral,Mobile,5,489
830,327,2025-09-13,Organic,Desktop,5,168
831,449,2025-09-13,Paid,Mobile,13,268
832,1351,2025-09-13,Referral,Tablet,14,813
833,1690,2025-09-13,Referral,Mobile,10,439
834,1076,2025-09-13,Paid,Desktop,3,299
835,329,2025-09-13,Paid,Desktop,14,34
836,81,2025-09-13,Referral,Mobile,7,647
837,173,2025-09-13,Paid,Tablet,9,754
838,267,2025-09-13,Paid,Desktop,2,276
839,198,2025-09-13,Referral,Desktop,11,206
840,831,2025-09-13,Social,Desktop,8,830
841,1582,2025-09-13,Paid,Mobile,8,596
842,916,2025-09-13,Social,Desktop,13,129
843,896,2025-09-13,Organic,Desktop,11,154
844,1015,2025-09-13,Organic,Desktop,6,221
845,1728,2025-09-13,Paid,Desktop,8,348
846,1687,2025-09-13,Organic,Desktop,13,119
847,1307,2025-09-13,Organic,Mobile,15,364
848,807,2025-09-13,Organic,Mobile,8,73
849,233,2025-09-13,Organic,Mobile,15,205
850,490,2025-09-13,Organic,Mobile,7,786
851,162,2025-09-13,Organic,Mobile,11,781
852,519,2025-09-13,Paid,Desktop,2,805
853,1359,2025-09-13,Social,Tablet,1,649
854,1089,2025-09-13,Social,Mobile,14,706
855,303,2025-09-13,Social,Desktop,15,217
856,1255,2025-09-13,Paid,Mobile,5,689
857,1729,2025-09-13,Organic,Mobile,8,602
858,1999,2025-09-13,Social,Desktop,12,218
859,511,2025-09-13,Organic,Desktop,15,474
860,125,2025-09-13,Organic,Tablet,13,862
861,1140,2025-09-13,Organic,Mobile,4,469
862,227,2025-09-13,Paid,Desktop,9,373
863,1924,2025-09-13,Social,Tablet,8,755
864,148,2025-09-13,Social,Mobile,12,310
865,753,2025-09-13,Organic,Desktop,8,179
866,1048,2025-09-13,Organic,Mobile,6,313
867,1881,2025-09-13,Social,Mobile,4,297
868,830,2025-09-13,Organic,Mobile,8,797
869,419,2025-09-13,Organic,Mobile,9,638
870,491,2025-09-13,Referral,Desktop,8,820
871,508,2025-09-13,Organic,Mobile,14,695
872,1299,2025-09-13,Paid,Desktop,9,190
873,319,2025-09-13,Organic,Mobile,14,693
874,1888,2025-09-13,Paid,Desktop,1,666
875,1688,2025-09-13,Organic,Desktop,3,492
876,811,2025-09-13,Social,Mobile,5,684
877,966,2025-09-13,Social,Desktop,14,299
878,889,2025-09-13,Organic,Mobile,1,871
879,125,2025-09-13,Organic,Desktop,11,850
880,1562,2025-09-13,Paid,Desktop,10,393
881,879,2025-09-13,Paid,Mobile,5,279
882,1286,2025-09-13,Paid,Desktop,10,471
883,690,2025-09-13,Referral,Tablet,12,41
884,1543,2025-09-13,Paid,Desktop,2,634
885,283,2025-09-13,Social,Mobile,10,688
886,1813,2025-09-13,Referral,Desktop,15,220
887,156,2025-09-13,Organic,Mobile,9,210
888,1406,2025-09-13,Organic,Desktop,13,179
889,172,2025-09-13,Organic,Tablet,12,827
890,1718,2025-09-13,Organic,Mobile,7,104
891,1405,2025-09-13,Organic,Mobile,13,301
892,1402,2025-09-13,Social,Desktop,1,250
893,216,2025-09-13,Paid,Desktop,8,678
894,1833,2025-09-13,Referral,Tablet,4,591
895,1132,2025-09-13,Organic,Tablet,10,320
896,985,2025-09-13,Paid,Mobile,12,576
897,1349,2025-09-13,Referral,Desktop,4,822
898,86,2025-09-13,Paid,Desktop,11,474
899,1552,2025-09-13,Social,Desktop,11,738
900,1799,2025-09-13,Paid,Mobile,1,146
901,690,2025-09-13,Paid,Mobile,15,577
902,254,2025-09-13,Paid,Mobile,1,232
903,1975,2025-09-13,Organic,Mobile,15,57
904,1096,2025-09-13,Referral,Desktop,3,140
905,629,2025-09-13,Organic,Mobile,10,158
906,556,2025-09-13,Paid,Mobile,5,367
907,1695,2025-09-13,Organic,Mobile,11,141
908,7,2025-09-13,Organic,Desktop,2,472
909,998,2025-09-13,Organic,Tablet,14,110
910,160,2025-09-13,Social,Desktop,1,773
911,1021,2025-09-13,Paid,Desktop,12,379
912,519,2025-09-13,Organic,Desktop,6,555
913,776,2025-09-13,Social,Mobile,5,750
914,179,2025-09-13,Organic,Mobile,12,463
915,1858,2025-09-13,Organic,Mobile,6,834
916,1296,2025-09-13,Referral,Desktop,11,683
917,99,2025-09-13,Social,Desktop,13,727
918,317,2025-09-13,Paid,Mobile,13,568
919,1865,2025-09-13,Organic,Tablet,2,431
920,1794,2025-09-13,Social,Desktop,8,231
921,331,2025-09-13,Organic,Desktop,7,822
922,1555,2025-09-13,Social,Desktop,8,239
923,237,2025-09-13,Paid,Mobile,9,784
924,1978,2025-09-13,Paid,Desktop,1,872
925,77,2025-09-13,Social,Mobile,6,868
926,1060,2025-09-13,Social,Desktop,6,577
927,1427,2025-09-13,Organic,Desktop,11,60
928,1816,2025-09-13,Referral,Tablet,14,303
929,134,2025-09-13,Paid,Mobile,15,538
930,866,2025-09-13,Organic,Desktop,14,32
931,389,2025-09-13,Organic,Desktop,15,800
932,975,2025-09-13,Paid,Desktop,5,41
933,1303,2025-09-13,Organic,Tablet,13,607
934,1536,2025-09-13,Paid,Mobile,1,760
935,513,2025-09-13,Paid,Desktop,4,82
936,1215,2025-09-13,Organic,Mobile,9,750
937,345,2025-09-13,Paid,Mobile,4,411
938,145,2025-09-13,Paid,Tablet,14,266
939,1297,2025-09-13,Paid,Desktop,2,734
940,840,2025-09-13,Organic,Mobile,14,571
941,1775,2025-09-13,Paid,Mobile,2,136
942,992,2025-09-13,Social,Desktop,7,435
943,1331,2025-09-13,Organic,Desktop,11,536
944,831,2025-09-13,Paid,Mobile,15,279
945,395,2025-09-13,Organic,Desktop,8,464
946,1996,2025-09-13,Paid,Tablet,5,99
947,47,2025-09-13,Social,Desktop,1,616
948,1250,2025-09-13,Social,Desktop,5,307
949,1011,2025-09-13,Paid,Desktop,11,730
950,1812,2025-09-13,Social,Mobile,5,124
951,728,2025-09-13,Organic,Desktop,14,644
952,403,2025-09-13,Paid,Desktop,4,448
953,1335,2025-09-13,Organic,Mobile,12,106
954,633,2025-09-13,Organic,Tablet,11,745
955,395,2025-09-13,Paid,Mobile,12,542
956,254,2025-09-13,Social,Mobile,2,826
957,886,2025-09-13,Paid,Desktop,11,78
958,773,2025-09-13,Paid,Desktop,9,66
959,216,2025-09-13,Social,Desktop,10,726
960,1277,2025-09-13,Organic,Mobile,13,434
961,822,2025-09-13,Paid,Mobile,10,815
962,705,2025-09-13,Organic,Mobile,4,408
963,1151,2025-09-13,Referral,Desktop,7,413
964,362,2025-09-13,Paid,Mobile,10,418
965,1369,2025-09-13,Social,Desktop,1,709
966,1101,2025-09-13,Paid,Mobile,14,493
967,1836,2025-09-13,Organic,Tablet,1,268
968,368,2025-09-13,Referral,Mobile,2,461
969,1049,2025-09-13,Social,Mobile,10,375
970,646,2025-09-13,Paid,Desktop,4,890
971,1959,2025-09-13,Paid,Mobile,13,31
972,1238,2025-09-13,Referral,Mobile,13,51
973,1562,2025-09-13,Social,Tablet,14,183
974,793,2025-09-13,Paid,Desktop,6,44
975,1722,2025-09-13,Organic,Desktop,12,145
976,203,2025-09-13,Paid,Desktop,2,645
977,1424,2025-09-13,Paid,Mobile,14,552
978,353,2025-09-13,Referral,Mobile,7,440
979,1668,2025-09-13,Organic,Desktop,7,61
980,776,2025-09-13,Paid,Desktop,13,385
981,308,2025-09-13,Organic,Mobile,1,484
982,1237,2025-09-13,Social,Tablet,5,781
983,630,2025-09-13,Organic,Desktop,15,49
984,1951,2025-09-13,Social,Mobile,15,446
985,1338,2025-09-13,Organic,Desktop,1,55
986,15,2025-09-13,Paid,Mobile,9,192
987,1268,2025-09-13,Organic,Desktop,7,846
988,1016,2025-09-13,Organic,Desktop,9,806
989,1992,2025-09-13,Paid,Mobile,8,453
990,949,2025-09-13,Organic,Desktop,2,846
991,141,2025-09-13,Organic,Tablet,11,205
992,1305,2025-09-13,Paid,Desktop,13,51
993,86,2025-09-13,Social,Mobile,10,318
994,1466,2025-09-13,Paid,Mobile,13,598
995,1305,2025-09-13,Paid,Tablet,2,570
996,1260,2025-09-13,Paid,Desktop,13,772
997,563,2025-09-13,Social,Mobile,10,691
998,29,2025-09-13,Paid,Desktop,7,446
999,1391,2025-09-13,Paid,Mobile,10,86
1000,1521,2025-09-13,Paid,Mobile,2,99
1001,82,2025-09-13,Paid,Mobile,4,193
1002,370,2025-09-13,Organic,Desktop,6,213
1003,1318,2025-09-13,Social,Desktop,9,737
1004,234,2025-09-13,Organic,Desktop,12,753
1005,1006,2025-09-13,Organic,Desktop,5,42
1006,695,2025-09-13,Organic,Mobile,12,34
1007,1915,2025-09-13,Social,Desktop,7,304
1008,924,2025-09-13,Referral,Desktop,10,788
1009,205,2025-09-13,Social,Mobile,4,386
1010,613,2025-09-13,Paid,Desktop,2,306
1011,1732,2025-09-13,Social,Mobile,15,248
1012,1328,2025-09-13,Organic,Desktop,15,458
1013,1686,2025-09-13,Paid,Desktop,2,632
1014,1737,2025-09-13,Paid,Desktop,13,31
1015,892,2025-09-13,Paid,Desktop,15,734
1016,441,2025-09-13,Social,Mobile,13,215
1017,163,2025-09-13,Social,Mobile,7,747
1018,249,2025-09-13,Organic,Desktop,14,714
1019,735,2025-09-13,Organic,Desktop,12,312
1020,465,2025-09-13,Organic,Mobile,3,759
1021,1982,2025-09-13,Organic,Desktop,3,421
1022,1328,2025-09-13,Organic,Desktop,14,54
1023,406,2025-09-13,Referral,Desktop,4,649
1024,1703,2025-09-13,Social,Mobile,10,478
1025,852,2025-09-13,Organic,Desktop,7,896
1026,1603,2025-09-13,Referral,Mobile,9,78
1027,212,2025-09-13,Organic,Mobile,4,296
1028,741,2025-09-13,Social,Desktop,3,556
1029,701,2025-09-13,Paid,Mobile,3,64
1030,715,2025-09-13,Social,Mobile,8,278
1031,383,2025-09-13,Organic,Desktop,13,625
1032,467,2025-09-13,Paid,Desktop,10,602
1033,272,2025-09-13,Social,Desktop,15,597
1034,710,2025-09-13,Social,Desktop,5,763
1035,1491,2025-09-13,Paid,Desktop,1,739
1036,1710,2025-09-13,Social,Mobile,6,373
1037,1000,2025-09-13,Referral,Mobile,12,843
1038,346,2025-09-13,Organic,Desktop,8,61
1039,1246,2025-09-13,Paid,Desktop,2,739
1040,945,2025-09-13,Organic,Desktop,9,278
1041,1980,2025-09-13,Organic,Desktop,2,378
1042,506,2025-09-13,Organic,Desktop,3,872
1043,1807,2025-09-13,Paid,Mobile,8,814
1044,1312,2025-09-13,Organic,Mobile,11,171
1045,157,2025-09-13,Paid,Mobile,14,866
1046,651,2025-09-13,Paid,Tablet,11,164
1047,662,2025-09-13,Organic,Desktop,13,886
1048,1427,2025-09-13,Organic,Desktop,6,64
1049,57,2025-09-13,Referral,Mobile,7,740
1050,1018,2025-09-13,Social,Desktop,2,319
1051,1526,2025-09-13,Organic,Mobile,11,450
1052,929,2025-09-13,Organic,Desktop,10,317
1053,933,2025-09-13,Organic,Desktop,7,483
1054,522,2025-09-13,Referral,Mobile,13,406
1055,1441,2025-09-13,Paid,Mobile,15,163
1056,228,2025-09-13,Paid,Mobile,14,709
1057,480,2025-09-13,Referral,Mobile,9,627
1058,1154,2025-09-13,Social,Desktop,14,330
1059,1725,2025-09-13,Social,Tablet,9,120
1060,474,2025-09-13,Organic,Desktop,4,698
1061,119,2025-09-13,Paid,Mobile,15,107
1062,394,2025-09-13,Social,Desktop,15,466
1063,1512,2025-09-13,Paid,Tablet,7,247
1064,654,2025-09-13,Organic,Desktop,4,612
1065,1099,2025-09-13,Paid,Desktop,5,218
1066,692,2025-09-13,Paid,Desktop,7,692
1067,334,2025-09-13,Referral,Desktop,8,95
1068,1068,2025-09-13,Organic,Mobile,4,90
1069,115,2025-09-13,Paid,Desktop,7,471
1070,1994,2025-09-13,Organic,Desktop,10,309
1071,418,2025-09-13,Paid,Mobile,14,64
1072,1850,2025-09-13,Paid,Desktop,10,236
1073,689,2025-09-13,Paid,Desktop,11,848
1074,1664,2025-09-13,Organic,Mobile,14,54
1075,1006,2025-09-13,Paid,Mobile,2,254
1076,613,2025-09-13,Social,Mobile,11,140
1077,439,2025-09-13,Referral,Desktop,5,414
1078,725,2025-09-13,Organic,Desktop,1,478
1079,104,2025-09-13,Organic,Desktop,8,570
1080,947,2025-09-13,Referral,Tablet,4,897
1081,1489,2025-09-13,Paid,Desktop,7,246
1082,161,2025-09-13,Organic,Tablet,12,485
1083,1893,2025-09-13,Referral,Tablet,12,721
1084,1166,2025-09-13,Organic,Mobile,10,290
1085,1808,2025-09-13,Paid,Mobile,12,795
1086,445,2025-09-13,Referral,Mobile,3,258
1087,1394,2025-09-13,Organic,Tablet,5,128
1088,274,2025-09-13,Organic,Desktop,15,54
1089,771,2025-09-13,Organic,Desktop,6,261
1090,136,2025-09-13,Paid,Desktop,6,464
1091,473,2025-09-13,Paid,Mobile,9,360
1092,6,2025-09-13,Referral,Desktop,4,757
