conversion_id,user_id,campaign_id,conversion_date,revenue,conversion_type
2459,1553,12,2025-09-22,485.46,Purchase
2460,1368,15,2025-09-16,172.66,Purchase
2461,1314,6,2025-09-28,321.84,Purchase
2462,1560,8,2025-09-21,251.21,Purchase
2463,1645,5,2025-09-19,151.52,Purchase
2464,606,6,2025-09-15,470.89,Signup
2465,271,9,2025-09-17,291.69,Purchase
2466,1121,1,2025-09-20,292.77,Purchase
2467,1633,2,2025-09-25,115.52,Purchase
2468,1782,14,2025-09-22,336.78,Purchase
2469,426,13,2025-09-20,409.81,Download
2470,1292,3,2025-09-27,410.43,Purchase
2471,117,9,2025-09-21,234.44,Download
2472,900,1,2025-09-24,173.61,Signup
2473,1531,4,2025-09-21,72.07,Download
2474,1312,3,2025-09-20,186.74,Purchase
2475,795,3,2025-09-27,391.17,Purchase
2476,830,13,2025-09-29,36.73,Purchase
2477,124,3,2025-10-03,322.07,Purchase
2478,1561,7,2025-10-06,91.46,Purchase
2479,952,4,2025-09-18,466.27,Download
2480,783,6,2025-09-18,424.73,Purchase
2481,1914,6,2025-10-02,389.42,Purchase
2482,1159,10,2025-10-07,370.06,Purchase
2483,1450,7,2025-09-26,37.32,Signup
2484,342,1,2025-09-14,472.75,Purchase
2485,251,2,2025-09-23,451.52,Purchase
2486,1623,3,2025-09-21,112.74,Purchase
2487,1563,1,2025-09-22,22.28,Purchase
2488,1978,9,2025-09-22,87.25,Download
2489,173,6,2025-09-30,170.49,Purchase
2490,929,11,2025-10-07,108.63,Purchase
2491,322,12,2025-09-20,112.81,Signup
2492,200,3,2025-09-28,189.88,Purchase
2493,1300,14,2025-09-24,313.74,Purchase
2494,1824,11,2025-10-03,356.13,Purchase
2495,907,4,2025-09-19,13.59,Purchase
2496,828,11,2025-09-26,126.88,Purchase
2497,1183,13,2025-09-26,181.92,Purchase
2498,1454,11,2025-10-02,112.11,Purchase
2499,634,10,2025-10-07,344.82,Signup
2500,1442,8,2025-09-13,164.7,Purchase
2501,1440,12,2025-09-17,203.61,Purchase
2502,169,15,2025-09-14,256.48,Purchase
2503,1257,7,2025-10-10,418.28,Signup
2504,658,12,2025-09-15,91.71,Purchase
2505,1181,14,2025-09-14,290.05,Purchase
2506,353,11,2025-10-02,141.16,Signup
2507,1394,2,2025-09-24,470.7,Purchase
2508,1224,5,2025-09-27,249.92,Purchase
2509,1482,3,2025-09-17,197.27,Download
2510,1275,9,2025-09-20,158.38,Purchase
2511,875,10,2025-10-08,481.19,Signup
2512,1310,8,2025-09-21,282.39,Purchase
2513,225,8,2025-09-18,86.14,Signup
2514,1911,11,2025-09-17,60.67,Signup
2515,736,3,2025-09-27,205.06,Purchase
2516,1515,1,2025-09-16,133.45,Signup
2517,443,10,2025-09-23,144.01,Purchase
2518,1551,1,2025-09-21,165.32,Purchase
2519,1283,4,2025-09-18,109.39,Purchase
2520,1663,15,2025-09-24,463.05,Purchase
2521,430,1,2025-09-16,247.12,Purchase
2522,357,10,2025-09-30,73.15,Purchase
2523,1415,10,2025-09-14,217.62,Purchase
2524,484,1,2025-09-16,465.74,Purchase
2525,43,14,2025-09-17,271.93,Purchase
2526,984,9,2025-09-23,278.45,Purchase
2527,1023,12,2025-09-13,382.83,Purchase
2528,632,12,2025-09-17,431.91,Download
2529,356,8,2025-09-22,370.37,Signup
2530,577,15,2025-09-17,429.68,Purchase
2531,1390,13,2025-09-15,214.45,Download
2532,1719,1,2025-09-19,482.77,Download
2533,585,3,2025-09-15,59.74,Signup
2534,1693,10,2025-10-10,37.27,Purchase
2535,195,15,2025-09-13,41.75,Purchase
2536,745,8,2025-09-13,414.89,Purchase
2537,1629,7,2025-09-26,349.85,Download
2538,416,1,2025-09-21,310.39,Purchase
2539,1408,2,2025-09-19,363.93,Signup
2540,1201,14,2025-09-19,65.97,Signup
2541,1699,8,2025-09-15,366.05,Purchase
2542,1818,6,2025-09-16,292.74,Signup
2543,468,11,2025-09-24,284.65,Signup
2544,1246,5,2025-09-28,39.96,Purchase
2545,1973,14,2025-09-14,336.67,Purchase
2546,261,2,2025-09-25,341.47,Purchase
2547,1923,6,2025-09-25,242.47,Signup
2548,356,9,2025-09-17,41.76,Purchase
2549,1990,2,2025-09-21,62.24,Purchase
2550,786,9,2025-09-24,135.03,Purchase
2551,1739,14,2025-09-22,88.51,Signup
2552,1247,11,2025-09-15,232.85,Purchase
2553,1025,9,2025-09-17,194.51,Purchase
2554,1637,12,2025-09-23,175.29,Purchase
2555,647,7,2025-10-02,263.87,Signup
2556,1263,13,2025-09-29,111.63,Purchase
2557,972,9,2025-09-23,424.98,Signup
2558,1619,5,2025-09-22,383.37,Signup
2559,893,5,2025-09-29,274.83,Purchase
2560,645,7,2025-09-29,90.64,Purchase
2561,649,9,2025-09-27,425.72,Signup
2562,23,1,2025-09-20,284.85,Download
2563,1332,13,2025-09-22,156.78,Signup
2564,1098,10,2025-09-16,23.18,Purchase
2565,289,5,2025-09-28,369.14,Signup
2566,260,9,2025-09-24,373.96,Signup
2567,1610,15,2025-09-13,452.97,Purchase
2568,1619,1,2025-09-23,496.1,Signup
2569,314,9,2025-09-21,182.7,Purchase
2570,1051,3,2025-10-02,108.04,Purchase
2571,1329,4,2025-09-16,195.9,Purchase
2572,425,4,2025-09-24,368.73,Purchase
2573,482,4,2025-09-13,274.12,Download
2574,526,2,2025-09-22,81.44,Purchase
2575,823,11,2025-09-14,20.2,Purchase
2576,1998,15,2025-09-25,463.34,Purchase
2577,880,4,2025-09-21,467.58,Purchase
2578,222,13,2025-09-14,369.47,Purchase
2579,874,10,2025-10-06,176.21,Purchase
2580,289,12,2025-09-17,434.38,Purchase
2581,1378,7,2025-09-25,274.09,Purchase
2582,66,7,2025-10-09,265.27,Purchase
2583,513,6,2025-09-21,284.54,Purchase
2584,1057,12,2025-09-17,21.93,Signup
2585,1171,2,2025-09-22,26.79,Purchase
2586,143,14,2025-09-17,39.68,Purchase
2587,1459,12,2025-09-21,93.03,Purchase
2588,934,5,2025-09-20,182.82,Purchase
2589,934,5,2025-09-18,481.82,Purchase
2590,1740,15,2025-09-16,295.82,Signup
2591,1100,9,2025-09-19,398.81,Purchase
2592,1067,8,2025-09-18,159.79,Signup
2593,1583,2,2025-09-28,474.42,Purchase
2594,1609,7,2025-10-09,142.59,Purchase
2595,516,6,2025-09-30,326.25,Purchase
2596,1281,11,2025-09-16,371.42,Signup
2597,1519,8,2025-09-14,42.82,Purchase
2598,1733,3,2025-09-14,256.16,Purchase
2599,401,5,2025-09-13,126.34,Purchase
2600,812,1,2025-09-14,345.16,Purchase
2601,1696,1,2025-09-17,129.08,Purchase
2602,410,2,2025-10-01,185.64,Purchase
2603,1812,7,2025-10-08,29.04,Signup
2604,768,14,2025-09-25,165.22,Download
2605,116,8,2025-09-16,395.27,Download
2606,1168,1,2025-09-18,118.25,Purchase
2607,345,3,2025-10-05,494.81,Purchase
2608,851,3,2025-09-23,169.48,Signup
2609,1856,3,2025-09-20,253.18,Purchase
2610,1492,13,2025-09-27,216.63,Purchase
2611,1747,2,2025-10-11,255.24,Signup
2612,1590,7,2025-09-27,144.36,Purchase
2613,771,10,2025-09-26,175.38,Purchase
2614,398,4,2025-09-18,68.27,Purchase
2615,1121,1,2025-09-15,239.1,Purchase
2616,670,3,2025-09-25,223.81,Purchase
2617,212,13,2025-09-26,154.05,Purchase
2618,795,3,2025-09-26,120.87,Purchase
2619,483,14,2025-09-24,132.07,Purchase
2620,1858,3,2025-09-24,120.09,Purchase
2621,1732,3,2025-10-05,451.58,Download
2622,651,8,2025-09-17,352.99,Purchase
2623,774,7,2025-10-03,92.86,Signup
2624,87,13,2025-09-25,188.48,Purchase
2625,1504,14,2025-09-21,121.9,Signup
2626,1108,10,2025-09-17,16.66,Purchase
2627,674,5,2025-09-21,209.3,Purchase
2628,70,4,2025-09-17,400.35,Download
2629,1769,8,2025-09-16,323.34,Purchase
2630,1541,10,2025-09-19,438.23,Purchase
2631,294,6,2025-09-28,250.21,Purchase
2632,970,8,2025-09-21,312.02,Download
2633,1375,2,2025-09-26,99.49,Download
2634,1864,3,2025-10-05,312.41,Purchase
2635,1644,15,2025-09-19,270.54,Purchase
2636,1452,5,2025-09-23,392.89,Download
2637,347,11,2025-09-14,492.74,Purchase
2638,847,6,2025-10-04,407.24,Signup
2639,145,11,2025-10-04,316.14,Purchase
2640,1128,12,2025-09-22,79.07,Purchase
2641,583,13,2025-10-02,130.69,Purchase
2642,1912,2,2025-10-09,233.12,Download
2643,1663,1,2025-09-14,490.1,Purchase
2644,1816,2,2025-09-22,27.61,Signup
2645,336,1,2025-09-23,270.82,Purchase
2646,1665,11,2025-09-29,42.88,Purchase
2647,1932,11,2025-09-26,310.07,Purchase
2648,37,11,2025-10-03,228.74,Signup
2649,1349,5,2025-09-19,273.48,Purchase
2650,1579,5,2025-09-14,305.42,Purchase
2651,1626,9,2025-09-18,477.65,Purchase
2652,853,14,2025-09-23,176.05,Purchase
2653,406,10,2025-09-27,412.61,Purchase
2654,1985,2,2025-10-10,342.38,Purchase
2655,1519,14,2025-09-23,253.41,Purchase
2656,449,5,2025-09-17,448.4,Purchase
2657,1687,11,2025-09-14,93.68,Purchase
2658,617,7,2025-09-24,475.28,Purchase
2659,166,8,2025-09-19,283.06,Purchase
2660,371,2,2025-09-18,317.21,Purchase
2661,1310,1,2025-09-16,159.6,Purchase
2662,1433,8,2025-09-16,177.51,Purchase
2663,911,1,2025-09-14,374.73,Purchase
2664,631,9,2025-09-20,205.92,Purchase
2665,701,5,2025-09-20,291.37,Signup
2666,1021,9,2025-09-17,64.72,Download
2667,138,6,2025-09-15,493.94,Purchase
2668,1444,9,2025-09-14,130.59,Download
2669,1790,5,2025-10-01,291.99,Purchase
2670,762,10,2025-09-18,30.49,Download
2671,1574,2,2025-10-02,356.18,Purchase
2672,1775,12,2025-09-18,147.15,Purchase
2673,1121,4,2025-09-19,67.97,Purchase
2674,348,9,2025-09-17,167.71,Download
2675,1571,8,2025-09-16,194.31,Purchase
2676,1769,12,2025-09-23,223.99,Purchase
2677,1838,8,2025-09-14,268.66,Purchase
2678,1731,7,2025-09-30,321.94,Purchase
2679,262,8,2025-09-20,25.55,Purchase
2680,651,13,2025-09-22,45.98,Purchase
2681,626,11,2025-09-24,374.21,Purchase
2682,302,11,2025-09-15,98.38,Purchase
2683,574,6,2025-09-29,182.54,Signup
2684,1897,15,2025-09-18,87.61,Signup
2685,1321,6,2025-09-17,217.36,Purchase
2686,525,11,2025-10-04,86.91,Download
2687,201,12,2025-09-19,100.4,Purchase
2688,1521,11,2025-10-05,355.05,Purchase
2689,1058,6,2025-10-03,402.05,Signup
2690,262,12,2025-09-22,88.34,Purchase
2691,797,15,2025-09-26,499.61,Signup
2692,209,4,2025-09-21,116.51,Purchase
2693,1073,9,2025-09-24,14.04,Purchase
2694,1169,15,2025-09-19,236.81,Purchase
2695,1249,6,2025-09-26,40.44,Purchase
2696,1301,4,2025-09-19,113.45,Download
2697,1482,15,2025-09-26,255.17,Signup
2698,641,6,2025-09-13,497.36,Purchase
2699,126,1,2025-09-13,115.07,Purchase
2700,1981,15,2025-09-17,282.16,Purchase
2701,1,15,2025-09-17,58.71,Purchase
2702,965,4,2025-09-21,64.18,Purchase
2703,1625,15,2025-09-22,376.43,Signup
2704,1922,10,2025-10-07,161.65,Purchase
2705,692,14,2025-09-24,182.5,Purchase
2706,1302,4,2025-09-18,65.37,Purchase
2707,120,10,2025-09-19,73.09,Purchase
2708,332,11,2025-09-21,203.55,Signup
2709,216,15,2025-09-28,305.84,Signup
2710,1726,3,2025-09-27,451.12,Purchase
2711,1056,10,2025-09-29,322.07,Signup
2712,711,1,2025-09-14,496.59,Purchase
2713,1534,11,2025-10-06,136.75,Signup
2714,1410,6,2025-09-26,115.24,Purchase
2715,65,5,2025-09-13,460.06,Purchase
2716,758,3,2025-09-27,34.26,Purchase
2717,543,4,2025-09-21,161.83,Signup
2718,817,14,2025-09-14,414.69,Purchase
2719,131,10,2025-09-19,476.88,Purchase
2720,515,2,2025-09-30,418.6,Purchase
2721,1065,4,2025-09-14,27.47,Purchase
2722,353,6,2025-09-28,170.0,Purchase
2723,998,14,2025-09-25,449.66,Purchase
2724,1824,4,2025-09-15,163.91,Purchase
2725,612,13,2025-09-18,401.61,Purchase
2726,574,4,2025-09-14,23.9,Purchase
2727,1078,8,2025-09-16,462.78,Purchase
2728,1146,4,2025-09-23,303.76,Purchase
2729,1582,6,2025-09-28,497.07,Purchase
2730,950,3,2025-09-16,192.06,Download
2731,1799,7,2025-09-27,199.29,Purchase
2732,903,7,2025-10-05,272.21,Purchase
2733,1700,13,2025-09-15,88.81,Purchase
2734,1237,14,2025-09-15,485.46,Purchase
2735,722,11,2025-09-23,280.06,Purchase
2736,1963,9,2025-09-25,420.93,Signup
2737,319,11,2025-09-23,397.03,Purchase
2738,32,3,2025-09-19,38.02,Signup
2739,1381,10,2025-09-13,29.69,Signup
2740,441,6,2025-10-02,273.82,Signup
2741,1980,12,2025-09-19,464.81,Purchase
2742,1134,12,2025-09-13,75.59,Purchase
2743,80,14,2025-09-13,292.37,Purchase
2744,970,11,2025-09-20,360.3,Purchase
2745,76,9,2025-09-18,279.65,Purchase
2746,1128,4,2025-09-21,341.21,Purchase
2747,665,6,2025-09-29,140.63,Purchase
2748,118,14,2025-09-24,82.55,Signup
2749,1401,7,2025-10-07,367.13,Signup
2750,20,3,2025-10-02,108.33,Signup
2751,1198,8,2025-09-22,110.62,Purchase
2752,305,14,2025-09-17,68.79,Signup
2753,92,13,2025-10-01,352.43,Purchase
2754,79,8,2025-09-20,25.29,Signup
2755,589,11,2025-09-22,234.86,Purchase
2756,1128,15,2025-09-20,490.33,Purchase
2757,852,6,2025-09-30,116.06,Purchase
2758,811,7,2025-10-07,260.37,Download
2759,836,13,2025-09-28,249.3,Purchase
2760,1350,10,2025-10-03,192.92,Purchase
2761,1298,1,2025-09-16,394.65,Purchase
2762,513,8,2025-09-16,346.59,Purchase
2763,1828,15,2025-09-22,36.28,Signup
2764,1023,9,2025-09-20,220.71,Purchase
2765,1988,12,2025-09-21,180.4,Signup
2766,1764,3,2025-09-24,16.56,Purchase
2767,1083,2,2025-09-22,415.37,Purchase
2768,1212,14,2025-09-20,483.99,Signup
2769,133,12,2025-09-15,490.73,Purchase
2770,346,10,2025-10-08,415.17,Purchase
2771,662,2,2025-10-03,123.38,Signup
2772,1753,8,2025-09-14,475.4,Purchase
2773,124,8,2025-09-16,369.96,Purchase
2774,1254,5,2025-10-01,384.42,Purchase
2775,93,10,2025-09-26,296.25,Signup
2776,1940,7,2025-10-06,381.78,Purchase
2777,936,3,2025-10-04,298.85,Purchase
2778,752,1,2025-09-23,300.13,Signup
2779,970,10,2025-09-23,183.48,Purchase
2780,1813,11,2025-09-21,30.65,Signup
2781,1291,13,2025-09-14,154.39,Purchase
2782,303,2,2025-10-03,311.71,Purchase
2783,1755,5,2025-09-16,489.65,Purchase
2784,1241,7,2025-10-07,172.16,Purchase
2785,1037,9,2025-09-17,433.52,Purchase
2786,646,14,2025-09-15,388.87,Purchase
2787,1318,5,2025-09-25,413.84,Purchase
2788,582,2,2025-09-30,16.69,Purchase
2789,1123,14,2025-09-18,308.43,Signup
2790,1316,6,2025-09-20,95.14,Download
2791,836,8,2025-09-16,111.54,Signup
2792,277,1,2025-09-24,157.47,Purchase
2793,3,14,2025-09-14,339.66,Purchase
2794,564,1,2025-09-18,390.32,Purchase
2795,256,8,2025-09-22,379.73,Purchase
2796,879,15,2025-09-17,474.37,Signup
2797,912,6,2025-09-30,106.17,Purchase
2798,621,2,2025-09-26,124.19,Signup
2799,952,6,2025-09-18,119.82,Signup
2800,425,6,2025-09-22,106.29,Purchase
2801,244,7,2025-10-02,405.96,Purchase
2802,696,10,2025-09-21,320.81,Purchase
2803,1239,4,2025-09-24,350.27,Signup
2804,712,14,2025-09-15,123.61,Purchase
2805,197,9,2025-09-23,26.34,Signup
2806,1752,4,2025-09-15,211.44,Purchase
2807,106,14,2025-09-19,390.54,Purchase
2808,101,13,2025-10-03,177.05,Purchase
2809,454,8,2025-09-15,11.7,Purchase
2810,1415,7,2025-09-25,97.51,Signup
2811,1502,11,2025-09-23,136.17,Purchase
2812,704,8,2025-09-17,494.98,Download
2813,718,14,2025-09-16,151.39,Purchase
2814,119,5,2025-09-28,130.37,Purchase
2815,1228,6,2025-10-01,348.79,Purchase
2816,159,7,2025-09-18,48.45,Purchase
2817,869,11,2025-09-15,122.77,Purchase
2818,819,11,2025-09-23,265.69,Purchase
2819,955,1,2025-09-16,272.08,Purchase
2820,1131,7,2025-09-15,125.94,Purchase
2821,1943,15,2025-09-29,154.15,Purchase
2822,1459,6,2025-09-18,154.97,Purchase
2823,1667,6,2025-09-27,414.91,Purchase
2824,299,9,2025-09-22,113.0,Purchase
2825,1087,14,2025-09-13,462.9,Purchase
2826,1117,6,2025-09-27,296.97,Download
2827,973,8,2025-09-15,388.99,Purchase
2828,971,8,2025-09-18,330.84,Download
2829,724,9,2025-09-17,176.7,Signup
2830,1451,10,2025-09-26,390.94,Signup
2831,64,8,2025-09-13,181.04,Purchase
2832,650,4,2025-09-16,157.97,Purchase
2833,1446,11,2025-10-06,171.74,Purchase
2834,1831,6,2025-10-05,287.76,Purchase
2835,1723,3,2025-10-07,80.15,Purchase
2836,248,10,2025-10-02,200.6,Purchase
2837,889,4,2025-09-13,191.96,Purchase
2838,1693,12,2025-09-13,283.16,Purchase
2839,1748,5,2025-09-28,152.0,Purchase
2840,1827,6,2025-09-26,458.47,Signup
2841,1659,9,2025-09-17,486.21,Signup
2842,171,3,2025-09-20,397.81,Purchase
2843,241,14,2025-09-23,187.92,Purchase
2844,881,5,2025-09-29,140.27,Purchase
2845,905,6,2025-09-22,202.98,Purchase
2846,922,11,2025-09-28,164.44,Purchase
2847,352,11,2025-09-23,191.56,Purchase
2848,989,4,2025-09-19,77.39,Purchase
2849,1603,6,2025-10-02,97.16,Purchase
2850,1229,2,2025-09-29,245.63,Signup
2851,1299,13,2025-10-01,192.95,Download
2852,890,8,2025-09-14,312.06,Download
2853,302,7,2025-10-01,464.9,Signup
2854,312,13,2025-09-30,25.23,Purchase
2855,52,6,2025-10-04,14.08,Purchase
2856,998,8,2025-09-19,66.74,Purchase
2857,436,7,2025-09-23,252.01,Purchase
2858,804,2,2025-09-26,258.5,Purchase
2859,1651,2,2025-10-07,355.4,Download
2860,1205,10,2025-09-15,388.75,Purchase
2861,436,9,2025-09-18,319.21,Purchase
2862,821,6,2025-09-29,494.0,Purchase
2863,393,14,2025-09-16,252.25,Purchase
2864,597,4,2025-09-23,307.59,Signup
2865,1244,10,2025-09-28,358.96,Purchase
2866,85,6,2025-09-13,71.5,Purchase
2867,1494,8,2025-09-17,78.91,Purchase
2868,789,7,2025-09-26,461.1,Signup
2869,334,8,2025-09-14,167.78,Signup
2870,635,4,2025-09-20,255.57,Download
2871,519,5,2025-09-16,185.1,Purchase
2872,1066,11,2025-09-26,215.31,Purchase
2873,1290,6,2025-09-18,197.11,Purchase
2874,1331,7,2025-10-09,305.83,Signup
2875,783,15,2025-09-29,114.77,Purchase
2876,654,4,2025-09-15,365.83,Signup
2877,811,13,2025-09-24,130.69,Signup
2878,149,11,2025-09-21,68.22,Signup
2879,50,7,2025-09-13,349.67,Download
2880,730,6,2025-09-17,479.89,Purchase
2881,352,3,2025-10-07,139.19,Purchase
2882,671,7,2025-10-05,25.94,Signup
2883,413,13,2025-09-22,234.76,Purchase
2884,767,2,2025-10-07,464.2,Purchase
2885,1955,4,2025-09-18,451.27,Purchase
2886,1700,11,2025-09-20,176.97,Signup
2887,858,5,2025-09-24,151.18,Purchase
2888,27,6,2025-09-24,324.0,Purchase
2889,1554,8,2025-09-14,164.49,Signup
2890,1375,1,2025-09-15,272.64,Purchase
2891,1660,1,2025-09-18,187.72,Signup
2892,481,15,2025-09-29,352.0,Purchase
2893,1198,10,2025-09-18,43.87,Signup
2894,1433,14,2025-09-14,135.43,Purchase
2895,1594,14,2025-09-19,94.84,Purchase
2896,519,1,2025-09-23,496.49,Purchase
2897,944,10,2025-10-11,355.1,Purchase
2898,512,11,2025-09-14,404.3,Purchase
2899,1133,2,2025-09-18,365.12,Purchase
2900,198,3,2025-09-28,312.23,Signup
2901,1572,10,2025-09-30,487.91,Purchase
2902,496,5,2025-09-29,14.36,Purchase
2903,430,9,2025-09-25,255.06,Download
2904,348,8,2025-09-17,350.57,Purchase
2905,1221,6,2025-09-22,426.66,Purchase
2906,141,6,2025-09-27,234.76,Purchase
2907,1378,13,2025-09-19,39.5,Purchase
2908,154,5,2025-09-20,253.04,Signup
2909,38,7,2025-10-06,435.08,Download
2910,1054,3,2025-10-07,322.4,Purchase
2911,1360,4,2025-09-15,451.19,Purchase
2912,1094,3,2025-10-01,81.5,Purchase
2913,583,10,2025-09-18,343.6,Download
2914,207,11,2025-09-15,46.88,Purchase
2915,857,7,2025-09-23,41.27,Purchase
2916,1055,10,2025-09-24,433.13,Download
2917,820,14,2025-09-25,440.07,Purchase
2918,286,10,2025-09-24,97.91,Signup
2919,279,15,2025-09-23,268.42,Purchase
2920,1404,7,2025-10-02,38.0,Purchase
2921,1136,1,2025-09-24,293.22,Purchase
2922,200,5,2025-10-01,269.65,Purchase
2923,1108,14,2025-09-13,343.07,Purchase
2924,1851,14,2025-09-18,224.57,Purchase
2925,652,5,2025-09-19,47.19,Signup
2926,1407,11,2025-09-14,120.35,Purchase
2927,968,14,2025-09-18,217.49,Purchase
2928,1863,15,2025-09-15,17.2,Purchase
2929,5,10,2025-09-16,435.96,Purchase
2930,147,2,2025-10-11,174.99,Purchase
2931,301,15,2025-09-26,219.32,Purchase
2932,278,6,2025-09-30,382.56,Purchase
2933,1895,3,2025-10-06,263.09,Purchase
2934,558,5,2025-09-27,259.31,Purchase
2935,1985,2,2025-09-22,125.55,Signup
2936,703,4,2025-09-18,368.07,Purchase
2937,479,2,2025-09-25,135.87,Purchase
2938,621,10,2025-09-29,343.18,Download
2939,273,10,2025-09-16,38.44,Purchase
2940,180,1,2025-09-22,105.55,Purchase
2941,360,2,2025-09-13,367.49,Signup
2942,1899,11,2025-09-22,204.41,Purchase
2943,902,2,2025-10-07,392.35,Purchase
2944,1878,5,2025-10-01,29.77,Purchase
2945,917,7,2025-09-21,92.92,Purchase
2946,1655,14,2025-09-17,459.73,Purchase
2947,389,14,2025-09-14,214.12,Purchase
2948,5,10,2025-10-01,314.99,Signup
2949,260,3,2025-09-13,309.56,Purchase
2950,1000,9,2025-09-25,312.29,Purchase
2951,551,15,2025-09-23,266.7,Purchase
2952,791,3,2025-10-03,398.88,Purchase
2953,244,11,2025-09-23,214.52,Signup
2954,1049,14,2025-09-21,471.49,Signup
2955,1207,6,2025-09-17,475.16,Purchase
2956,927,3,2025-09-27,19.14,Signup
2957,1443,15,2025-09-15,30.21,Signup
2958,1344,5,2025-09-29,314.68,Signup
2959,1204,1,2025-09-13,108.34,Purchase
2960,1387,8,2025-09-19,237.74,Purchase
2961,1040,5,2025-10-01,258.84,Purchase
2962,1999,4,2025-09-24,306.07,Signup
2963,836,10,2025-09-30,246.5,Purchase
2964,1369,15,2025-09-26,107.0,Purchase
2965,106,6,2025-10-05,443.19,Purchase
2966,1787,2,2025-10-05,45.01,Purchase
2967,1518,4,2025-09-20,163.27,Purchase
2968,1428,6,2025-09-13,226.64,Purchase
2969,1678,4,2025-09-18,105.51,Purchase
2970,748,4,2025-09-23,266.78,Purchase
2971,1198,8,2025-09-22,362.67,Purchase
2972,1566,1,2025-09-14,189.12,Purchase
2973,662,10,2025-09-13,486.23,Purchase
2974,1643,10,2025-10-05,473.27,Purchase
2975,1082,5,2025-09-24,249.09,Purchase
2976,822,11,2025-09-19,311.0,Purchase
2977,1466,2,2025-10-02,103.33,Purchase
2978,1572,1,2025-09-18,281.01,Signup
2979,899,5,2025-10-01,156.55,Signup
2980,1463,5,2025-09-15,278.08,Purchase
2981,1010,10,2025-09-14,269.06,Purchase
2982,1207,4,2025-09-13,241.89,Purchase
2983,1666,3,2025-09-15,81.82,Purchase
2984,139,1,2025-09-18,332.93,Signup
2985,1389,7,2025-10-02,315.83,Purchase
2986,845,6,2025-09-29,121.67,Purchase
2987,738,9,2025-09-23,243.95,Purchase
2988,1587,13,2025-09-25,199.63,Purchase
2989,178,3,2025-09-26,216.03,Signup
2990,1214,13,2025-09-18,262.15,Purchase
2991,552,13,2025-09-25,185.88,Purchase
2992,316,11,2025-10-04,302.95,Purchase
2993,270,3,2025-10-02,204.25,Signup
2994,43,8,2025-09-18,265.2,Purchase
2995,1423,4,2025-09-20,290.41,Purchase
2996,732,3,2025-09-22,421.89,Signup
2997,797,9,2025-09-26,25.48,Signup
2998,1663,11,2025-10-05,179.83,Purchase
2999,248,14,2025-09-14,78.82,Signup
3000,184,11,2025-10-05,103.57,Signup
3001,17,14,2025-09-23,33.0,Purchase
3002,1757,11,2025-09-20,283.25,Purchase
3003,1734,15,2025-09-24,174.73,Signup
3004,365,3,2025-09-27,327.04,Purchase
3005,1,2,2025-09-13,168.02,Purchase
3006,619,3,2025-10-07,49.74,Purchase
3007,298,3,2025-10-09,263.64,Signup
3008,1850,9,2025-09-15,73.93,Purchase
3009,55,13,2025-09-24,335.32,Purchase
3010,1137,9,2025-09-17,260.25,Purchase
3011,877,9,2025-09-18,89.28,Purchase
3012,1899,6,2025-09-28,138.2,Purchase
3013,759,12,2025-09-20,157.61,Download
3014,612,8,2025-09-20,308.21,Signup
3015,819,1,2025-09-21,486.32,Purchase
3016,907,7,2025-09-29,378.71,Purchase
3017,584,2,2025-09-22,181.44,Download
3018,205,8,2025-09-13,370.93,Signup
3019,657,7,2025-10-10,286.85,Purchase
3020,1890,5,2025-09-22,30.2,Signup
3021,891,6,2025-10-01,141.86,Signup
3022,875,15,2025-09-29,366.37,Purchase
3023,1505,5,2025-09-16,139.44,Purchase
3024,1536,2,2025-09-24,300.57,Purchase
3025,601,13,2025-09-24,56.73,Purchase
3026,1095,14,2025-09-23,205.38,Purchase
3027,1722,9,2025-09-21,45.59,Purchase
3028,1507,2,2025-10-09,81.47,Signup
3029,868,13,2025-09-23,162.85,Download
3030,202,1,2025-09-18,123.23,Purchase
3031,1206,15,2025-09-17,404.92,Purchase
3032,943,12,2025-09-14,213.19,Signup
3033,1736,12,2025-09-22,333.57,Purchase
3034,1220,15,2025-09-24,439.3,Purchase
3035,459,12,2025-09-13,213.52,Purchase
3036,409,7,2025-09-20,199.95,Purchase
3037,954,2,2025-10-07,370.22,Purchase
3038,1005,6,2025-09-29,345.11,Purchase
3039,1314,3,2025-10-07,430.43,Purchase
3040,611,1,2025-09-17,224.82,Purchase
3041,1723,3,2025-09-22,442.62,Download
3042,501,3,2025-10-06,179.08,Signup
3043,281,7,2025-10-06,180.17,Purchase
3044,1333,15,2025-09-15,245.54,Download
3045,1710,6,2025-09-29,378.31,Purchase
3046,550,4,2025-09-19,283.21,Download
3047,1568,15,2025-09-16,110.32,Signup
3048,1951,3,2025-10-05,498.74,Purchase
3049,9,15,2025-09-13,405.57,Purchase
3050,1916,6,2025-10-02,227.47,Signup
3051,1468,2,2025-09-25,123.98,Purchase
3052,1505,2,2025-09-26,156.37,Purchase
3053,1706,8,2025-09-19,232.33,Purchase
3054,1272,9,2025-09-20,83.85,Purchase
3055,319,10,2025-10-09,452.6,Purchase
3056,1665,10,2025-09-24,218.95,Purchase
3057,1501,1,2025-09-20,228.7,Signup
3058,483,4,2025-09-24,339.52,Signup
3059,1218,5,2025-09-22,245.29,Download
3060,1749,6,2025-09-14,292.04,Purchase
3061,1250,1,2025-09-24,213.37,Purchase
3062,1512,13,2025-09-13,114.0,Purchase
